source,published,topic,title,summary,link
Spiegel Gesundheit,2025-12-13 07:24:00+00:00,Other,Prädiabetes: Blutzuckerwerte sind offenbar wichtiger als Abnehmen,Kurz vor Weihnachten liefert eine neue Studie einen deutlichen Befund: Gesunde Ernährung und Bewegung können die Herzgesundheit dramatisch verbessern. Was das fürs Schlemmen in den kommenden Tagen bedeutet.,https://www.spiegel.de/gesundheit/praediabetes-blutzuckerwerte-sind-offenbar-wichtiger-als-abnehmen-a-14348b88-df9d-49ac-a46d-85fab95985dd#ref=rss
Spiegel Gesundheit,2025-12-11 23:07:00+00:00,Other,ADHS: Zahl der Neudiagnosen in zehn Jahren verdreifacht,Deutlich mehr Erwachsene bekommen die Diagnose Aufmerksamkeitsdefizit-Hyperaktivitätssyndrom. Darunter sind immer mehr junge Frauen. Warum es sich trotzdem nicht um einen Hype handelt und welche Ursachen dahinterstecken.,https://www.spiegel.de/gesundheit/adhs-diagnose-in-zehn-jahren-dreimal-so-viele-neudiagnosen-bei-erwachsenen-in-deutschland-a-34acc7c6-4ea8-480e-86e7-9837112f2523#ref=rss
Spiegel Gesundheit,2025-12-11 12:36:00+00:00,Influenza,Grippe: Die Zahlen steigen früher als in den Vorjahren,Früher als in den vergangenen Jahren meldet das Robert Koch-Institut den Start der Influenzawelle in Deutschland. Für eine Impfung ist es aber noch nicht zu spät.,https://www.spiegel.de/gesundheit/grippewelle-die-zahlen-steigen-frueher-als-in-den-vorjahren-a-42b440c3-12d5-42b1-8ea8-3edbdafb3232#ref=rss
Spiegel Gesundheit,2025-12-11 04:30:00+00:00,Other,Omega-3-Kapseln: Was taugen die Nahrungsergänzungsmittel mit Fischöl?,"Fischöl soll gut fürs Herz sein, fürs Hirn und auch für die Sehkraft. In Drogerien werden Omega-3-Präparate in goldfarbenen Kapseln angeboten. Was die Wissenschaft dazu sagt.",https://www.spiegel.de/gesundheit/omega-3-kapseln-was-taugen-die-nahrungsergaenzungsmittel-mit-fischoel-a-73daa051-604b-4818-baab-e80eb4aa2935#ref=rss
Spiegel Gesundheit,2025-12-11 04:30:00+00:00,Influenza,Schnupfen verhindern mit Nasenspülung oder Cremes? - wie Sie Ihre Nase im Winter pflegen,"Sie tropft, sie juckt, sie nervt wieder: Warum die Nase auch ohne Schnupfen läuft. Und natürlich die Frage aller Fragen: Hochziehen oder Schnäuzen?",https://www.spiegel.de/gesundheit/schnupfen-verhindern-mit-nasenspuelung-oder-cremes-wie-sie-ihre-nase-im-winter-pflegen-a-2cfa193d-be20-4eeb-bcbf-3edc1fb4b19a#ref=rss
Spiegel Gesundheit,2025-12-06 13:05:00+00:00,Other,Alzheimer: »Bei Alzheimer gibt es kein Einmal. Einmal ist der Anfang von immer«,"Die Kanadierin Sandra Demontigny leidet an Alzheimer, mit 46 Jahren. Sie hat erreicht, dass sie jetzt Sterbehilfe beantragen darf – für später, wenn sie es nicht mehr kann.",https://www.spiegel.de/gesundheit/diagnose/alzheimer-patientin-sandra-demontigny-bei-alzheimer-gibt-es-kein-einmal-einmal-ist-der-anfang-von-immer-a-12d09d46-6fc1-4e02-b218-a752d377d7c3#ref=rss
Spiegel Gesundheit,2025-12-05 15:55:00+00:00,Other,Gürtelrose-Vakzin: Ist diese Impfung eine Therapie gegen Demenz?,Könnte eine Gürtelrose-Impfung das Fortschreiten der Krankheit verlangsamen? Eine Studie macht Demenzpatienten Hoffnung.,https://www.spiegel.de/gesundheit/diagnose/guertelrose-vakzin-ist-diese-impfung-eine-therapie-gegen-demenz-a-9c1c2fef-31fa-4d32-a21e-2e4d2c2849f4#ref=rss
Spiegel Gesundheit,2025-12-04 14:03:00+00:00,Other,Intimhygiene: Sollte man Feuchttücher vermeiden und was taugen Waschlotionen? Ärztin gibt Tipps,"Sie haben eine intime Frage zu Ihrem Bereich da unten, trauen sich aber nicht, sie zu stellen? Keine Sorge, das haben wir für Sie übernommen. Alles über Feuchttücher, Intimwaschlotionen und Kotkeime auf T-Shirts.",https://www.spiegel.de/gesundheit/intimhygiene-sollte-man-feuchttuecher-vermeiden-und-was-taugen-waschlotionen-aerztin-gibt-tipps-a-bd2a3e87-f3d4-4353-820f-03232d912726#ref=rss
Spiegel Gesundheit,2025-12-04 04:54:00+00:00,Depression,Depression: Wie Lichttherapie gegen Winterblues helfen kann,"Dunkle Tage, dunkle Gedanken? Dann Licht an! Wie die Therapie wirkt, für wen sie sich lohnt und was beim Lampenkauf zu beachten ist.",https://www.spiegel.de/gesundheit/depression-wie-lichttherapie-gegen-winterblues-helfen-kann-a-b2fcd871-2a27-4091-90e9-1e19ad52d91a#ref=rss
Spiegel Gesundheit,2025-12-03 17:24:00+00:00,Other,Grippe: Intensivmediziner drängen auf Impfempfehlung für Menschen ab sechs Monaten,Eine neue Grippevariante treibt die Virusverbreitung an. Schon früh empfahlen Experten deswegen eine Impfung von Risikogruppen. Der Intensivmedizinerverband geht noch einen Schritt weiter.,https://www.spiegel.de/gesundheit/grippe-intensivmediziner-draengen-auf-impfempfehlung-fuer-menschen-ab-sechs-monaten-a-76cf46a8-c75e-4a37-94a9-9e853536a7f8#ref=rss
Spiegel Gesundheit,2025-12-02 13:53:00+00:00,Other,Alzheimer-Medikament Leqembi – »kein Anhaltspunkt für Zusatznutzen«?,"Wie viel Krankenkassen für Medikamente zahlen, beeinflusst in Deutschland nur ein Institut. Und das sagt nun: Das zugelassene Alzheimer-Medikament Leqembi nützt Betroffenen nichts. Fachleute protestieren prompt.",https://www.spiegel.de/gesundheit/diagnose/alzheimer-wirkstoff-leqembi-kein-anhaltspunkt-fuer-zusatznutzen-a-296a6170-806f-42ab-9485-1bfe755c5906#ref=rss
Spiegel Gesundheit,2025-12-01 19:20:00+00:00,Other,Epitheloides Angiosarkom: An dieser Art von Krebs leidet Thomas Gottschalk,"Der Moderator und Entertainer Thomas Gottschalk ist an einem sehr seltenen und hochaggressiven Krebs erkrankt. Er verursacht lange keine Beschwerden, wird oft spät erkannt – und betrifft vor allem Männer.",https://www.spiegel.de/gesundheit/diagnose/epitheloides-angiosarkom-an-dieser-art-von-krebs-leidet-thomas-gottschalk-a-fe5f5360-b3e9-402a-b5f1-01b007188394#ref=rss
Spiegel Gesundheit,2025-12-01 12:53:00+00:00,Other,Ernährung in der Schwangerschaft: Was man unnötig meidet und welche Nährstoffe man ergänzen sollte,"Schwangere meiden oft unnötig Lebensmittel oder schlucken zu viele Ergänzungsmittel. Und vielen fehlen Nährstoffe, zeigt eine Studie. Ein Ernährungswissenschaftler klärt auf, worauf Frauen wirklich achten sollten.",https://www.spiegel.de/gesundheit/ernaehrung-in-der-schwangerschaft-was-man-unnoetig-meidet-und-welche-naehrstoffe-man-ergaenzen-sollte-a-77d1a903-a289-4f47-a1a3-76efa92bb9cb#ref=rss
Spiegel Gesundheit,2025-11-30 21:01:00+00:00,Other,Meningitis-Diagnose: »It's never Lupus« – ein Fall wie für »Dr. House«,Bei dem 53-Jährigen deutet alles auf eine Meningitis hin. Dann nimmt die Behandlung eine serienreife Wendung.,https://www.spiegel.de/gesundheit/diagnose/meningitis-diagnose-its-never-lupus-ein-fall-wie-fuer-dr-house-a-f0d763d2-06a0-4be3-8700-4fc100fe207b#ref=rss
Spiegel Gesundheit,2025-11-30 16:10:00+00:00,Other,Deutschland: Künstliche Befruchtungen führen seltener zu Mehrlingsgeburten,Hunderttausende Kinder sind in Deutschland nach Kinderwunschbehandlungen zur Welt gekommen. Oft wird der Frau dafür heute nur noch ein Embryo eingesetzt. Auch gesellschaftliche Trends verändern die Statistik.,https://www.spiegel.de/gesundheit/kinderwunsch-behandlung-wie-ivf-deutsche-rate-fuer-mehrlingsgeburten-sinkt-a-2a44907c-c401-42f4-80e2-e8d9519b187e#ref=rss
Spiegel Gesundheit,2025-11-30 09:27:00+00:00,Other,Welt-Aids-Tag: Corinne ist seit der Geburt HIV-positiv und kämpft gegen die Vorurteile,"Wer die richtigen Medikamente bekommt, steckt niemanden an. Trotzdem hat Corinne Cichacki ihre HIV-Infektion in der Jugend geheim gehalten. Jetzt kann sie endlich darüber sprechen.",https://www.spiegel.de/gesundheit/welt-aids-tag-corinne-ist-seit-der-geburt-hiv-positiv-und-kaempft-gegen-die-vorurteile-a-f36cf254-b1fc-46e6-9c86-9d8c9242a92c#ref=rss
Tagesschau Gesundheit,2025-12-22 13:58:47+00:00,Other,"2,77 Milliarden Euro bei spanischer Weihnachtslotterie ausgeschüttet","In Spanien gibt es anlässlich der wohl ältesten Lotterie der Welt wieder Grund zum Jubeln: Der Hauptgewinn, ""El Gordo"", ist vier Millionen Euro wert und wird dieses Jahr fast 200 Mal ausgezahlt. Auch Bedürftige sind unter den Siegern.",https://www.tagesschau.de/ausland/europa/el-gordo-lotterie-spanien-100.html
Tagesschau Gesundheit,2025-12-22 12:47:02+00:00,Other,U-Boot-Bauer ersetzt Kochbox-Lieferanten im MDAX.,Alle drei Monate gibt die Deutsche Börse die Auf- und Absteiger der Börsenindizes bekannt. Mit TKMS legt die ehemalige U-Boot-Sparte von Thyssenkrupp einen Blitz-Aufstieg in den MDAX hin. Wer muss den Platz dafür räumen?,https://www.tagesschau.de/wirtschaft/boerse/dax-mdax-sdax-indexwechsel-thyssenkrupp-100.html
Tagesschau Gesundheit,2025-12-22 12:37:07+00:00,Other,Markenrechte der insolventen Signa Holding werden versteigert,Nach der Pleite des Immobilienkonzerns Signa werden nun auch bekannte Marken und Internetadressen wie Karstadt und Elbtower versteigert. Es stehen aber auch einige kuriose Domains zum Verkauf.,https://www.tagesschau.de/wirtschaft/benko-signa-auktion-versteigerung-100.html
Tagesschau Gesundheit,2025-12-22 13:26:00+00:00,Other,Nach jahrelanger Sperrung: Rahmedetalbrücke auf A45 wieder offen,"Nach vierjähriger Sperrung ist die Rahmedetalbrücke bei Lüdenscheid wieder eröffnet worden. Auch Bundeskanzler Merz und weitere Regierungsmitglieder waren bei der Zeremonie dabei. Sie lobten den Bau, der schneller als geplant fertig wurde.",https://www.tagesschau.de/inland/regional/nordrheinwestfalen/eroeffnung-rahmedetalbruecke-100.html
Tagesschau Gesundheit,2025-12-22 13:55:42+00:00,Other,Wegen Grönland - Dänemark bestellt US-Botschafter ein,US-Präsident Trump hat einen Sondergesandten für Grönland ernannt und damit umgehend für neue Spannungen gesorgt. Dänemark - zu dem die riesige rohstoffreiche Insel gehört - fordert eine Erklärung und will den US-Botschafter einbestellen.,https://www.tagesschau.de/ausland/daenemark-bestellt-us-botschafter-ein-groenland-100.html
Tagesschau Gesundheit,2025-12-22 10:41:51+00:00,Other,"Weihnachtslotterie ""El Gordo"": Wer gewinnt die 2,77 Milliarden Euro?","Vorweihnachtliche Bescherung in Spanien: Die traditionelle Weihnachtslotterie ""El Gordo"" hat begonnen. In diesem Jahr werden mehr als 2,7 Milliarden Euro ausgeschüttet. Millionen Menschen hoffen auf einen Gewinn.",https://www.tagesschau.de/ausland/europa/weihnachtslotterie-spanien-elgordo-100.html
Tagesschau Gesundheit,2025-12-22 10:38:30+00:00,Other,China erhebt Zölle auf europäische Milchprodukte,"China führt Zölle auf Milchprodukte aus der EU ein. Offiziell, weil sie der heimischen Produktion schaden. Doch die Entscheidung gilt auch als Vergeltung für die Zusatzzölle, die die EU auf chinesische E-Autos eingeführt hat.",https://www.tagesschau.de/wirtschaft/china-zoelle-eu-milchprodukte-100.html
Tagesschau Gesundheit,2025-12-22 10:33:44+00:00,Other,Täter sollen Anschlag am Bondi Beach lange geplant haben,Nach dem tödlichen Anschlag auf ein jüdisches Fest in Sydney hat die Polizei erste Erkenntnisse mitgeteilt: Die Tat wurde demnach über Monate hinweg vorbereitet. Ein Bekennervideo bestätigt zudem die Verbindung zur Terrormiliz IS.,https://www.tagesschau.de/ausland/ozeanien/australien-aufarbeitung-attentat-sydney-100.html
Tagesschau Gesundheit,2025-12-22 10:00:49+00:00,Other,Marktbericht: Aktienhandel startet träge,"Der Aktienhandel ist mit leichten Zugewinnen in die verkürzte Weihnachtswoche gestartet. Viele Börsenprofis hätten ihre Bücher bereits geschlossen, heißt es.",https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-mdax-100.html
Tagesschau Gesundheit,2025-12-22 09:57:06+00:00,Other,Kann der KI-Boom an den Märkten so weitergehen?,"Seit ChatGPT vor drei Jahren an den Start gegangen ist, gilt Künstliche Intelligenz als Megathema. Doch mittlerweile gibt es auch Sorgen, ob an den Börsen eine Blase entstanden ist. Zu Recht? Von Heidi Radvilas.",https://www.tagesschau.de/wirtschaft/technologie/ki-kuenstliche-intelligenz-hype-radvilas-100.html
Tagesschau Gesundheit,2025-12-22 09:51:00+00:00,Other,Goldpreis steigt auf neues Rekordhoch von mehr als 4.400 Dollar,Der Goldpreis hat einen neuen Höchststand erreicht. Das Edelmetall markierte im frühen Handel einen neuen Rekord von 4.420 Dollar. Das hat nicht nur mit Krisen und der US-Zollpolitik zu tun.,https://www.tagesschau.de/wirtschaft/finanzen/gold-rekord-hoechststand-100.html
Tagesschau Gesundheit,2025-12-22 08:16:10+00:00,Other,Nach Stromausfall in San Francisco: Robotaxis sorgen für Verkehrschaos,"Hunderttausende Menschen in San Francisco waren am Wochenende ohne Strom. Für zusätzliches Chaos sorgten fahrerlose Robotaxis, die mitten auf der Straße liegen blieben. Von N. Dampz.",https://www.tagesschau.de/ausland/amerika/usa-san-francisco-stromausfall-robotaxi-chaos-100.html
Tagesschau Gesundheit,2025-12-22 08:11:12+00:00,Policy and system,Wirtschaftsministerin Reiche schlägt Reformen für Mehrarbeit vor,Die Wirtschaft in Deutschland stagniert. Angesichts dessen dringt Wirtschaftsministerin Reiche auf Reformen des Arbeitsmarkts - darunter eine Lockerung des Kündigungsschutzes und mehr Gesamtarbeitszeit.,https://www.tagesschau.de/inland/reiche-mehrarbeit-deutschland-100.html
Tagesschau Gesundheit,2025-12-22 08:04:36+00:00,Other,Turning Point USA: Vances Lob für Kirk - und Streit auf der Bühne,Drei Monate nach der Ermordung des Ultarechten Kirk hat sich dessen Turning-Point-USA-Bewegung getroffen. Dort lobte Vizepräsident Vance die Abschaffung von Initiativen für mehr Vielfalt. Doch es zeigten sich auch Risse im Trump-Lager.,https://www.tagesschau.de/ausland/amerika/turning-point-usa-vance-100.html
Tagesschau Gesundheit,2025-12-22 07:48:06+00:00,Other,"Weihnachten in der Ukraine: ""Es fällt schwer zu feiern""","Am 19. November schlugen russische Raketen und Drohnen in der westukrainischen Stadt Ternopil ein. Mindestens 38 Zivilisten wurden getötet. Ein Besuch bei Menschen, die an Weihnachten trauern müssen. Von Vassili Golod.",https://www.tagesschau.de/ausland/europa/ukraine-ternopil-weihnachten-100.html
Tagesschau Gesundheit,2025-12-22 07:35:00+00:00,Other,Immer häufiger werden Jugendliche für Verbrechen rekrutiert,"Sie sind fast noch Kinder und werden für Verbrechen rekrutiert. STRG_F-Recherchen zeigen: Es geht um Drogengeschäfte, Racheakte, Gewaltverbrechen. Kriminologen sehen darin mehr als ein Randphänomen, das die Polizei allein nicht lösen kann.",https://www.tagesschau.de/investigativ/ndr/jugendliche-auftragstaeter-102.html
Tagesschau Gesundheit,2025-12-22 11:24:16+00:00,Other,Russischer General bei Explosion in Moskau getötet,Wieder ist in Moskau ein General getötet worden. Das gab das russische Ermittlungskomitee bekannt. Unter seinem Auto sei ein Sprengsatz explodiert. Der Getötete sei für die operative Ausbildung zuständig gewesen.,https://www.tagesschau.de/ausland/europa/autombombe-moskau-general-100.html
Tagesschau Gesundheit,2025-12-22 06:57:51+00:00,Other,US-Justizministerium: Gelöschtes Trump-Foto wieder in Epstein-Akten,"Kurz nach der Löschung mehrerer Daten aus den Epstein-Akten taucht unter anderem ein Foto des US-Präsidenten wieder auf. Die Löschung habe nichts mit Trump zu tun gehabt, betont das US-Justizministerium.",https://www.tagesschau.de/ausland/amerika/epstein-akten-foto-trump-100.html
Tagesschau Gesundheit,2025-12-22 06:19:58+00:00,Policy and system,Warken gibt Krankenkassen Mitschuld bei Beitragserhöhungen,"Die Grünen fordern umfassende Reformen: Gesundheitsministerin Warken wehrt sich gegen Vorwürfe, sie habe zu wenig gegen die Beitragserhöhungen der Krankenkassen unternommen - die machten es sich zu einfach.",https://www.tagesschau.de/inland/innenpolitik/beitragerhoehung-krankenkasse-opposition-100.html
Tagesschau Gesundheit,2025-12-22 05:27:47+00:00,Other,Inselbewohner dürfen gegen Schweizer Zementkonzern Holcim klagen,Überraschende Entscheidung eines Schweizer Gerichts: Bewohner einer von Überschwemmungen betroffenen indonesischen Insel dürfen den Zementkonzern Holcim verklagen. Sie machen ihn mitverantwortlich für den Klimawandel. Von S. Wurzel.,https://www.tagesschau.de/wissen/klima/indonesien-klage-zementkonzern-100.html
Tagesschau Gesundheit,2025-12-22 04:05:46+00:00,Other,Medizinischer Dienst fordert Pflicht zur Offenlegung von Behandlungsfehlern,Durch Behandlungsfehler entstehen dem Gesundheitswesen offenbar jedes Jahr massive Kosten. Der Medizinische Dienst geht von rund 50 Milliarden Euro aus - und fordert eine Pflicht zur Offenlegung.,https://www.tagesschau.de/wissen/gesundheit/behandlungsfehler-transparenz-medizinischer-dienst-100.html
Tagesschau Gesundheit,2025-12-22 02:36:18+00:00,Other,BKA zählt mehr als tausend verdächtige Drohnenflüge in Deutschland,Im Jahr 2025 hat das Bundeskriminalamt über Deutschland mehr als 1.000 verdächtige Drohnenflüge registriert. Das erstmals erstellte Lagebild zeigt laut Präsident Münch auch: Die Akteure dahinter sind schwierig zu ermitteln.,https://www.tagesschau.de/inland/gesellschaft/drohnen-bka-deutschland-100.html
Tagesschau Gesundheit,2025-12-22 01:27:43+00:00,Other,Trumps Pharmaabkommen kann teure Folgen für Europa haben,"Internationale Pharmakonzerne haben sich gegenüber US-Präsident Trump verpflichtet, ihre Medikamente in den USA künftig billiger anzubieten. Gut für die Menschen in Amerika - aber in Europa könnte das Gegenteil eintreten. Von S. Wurzel.",https://www.tagesschau.de/ausland/europa/trump-pharma-folgen-eu-100.html
Tagesschau Gesundheit,2025-12-21 23:42:56+00:00,Other,Medienberichte: USA verfolgen offenbar dritten Öltanker vor Venezuela,Die US-Küstenwache verfolgt Medienberichten zufolge erneut einen Öltanker in internationalen Gewässern vor Venezuela. Es ist bereits der dritte Vorfall - zwei weitere Schiffe hat die US-Regierung schon unter ihre Kontrolle gebracht.,https://www.tagesschau.de/ausland/amerika/oeltanker-venezuela-usa-100.html
Tagesschau Gesundheit,2025-12-22 01:53:03+00:00,Other,Ukraine-Gespräche: Witkoff und Selenskyj sprechen von Fortschritten,Die Ukraine-Gespräche in Miami sind laut US-Sondergesandtem Witkoff und ukrainischem Präsidenten Selenskyj konstruktiv verlaufen. Positiv äußerte sich auch Russlands Unterhändler Dmitrijew. Über Ergebnisse ist aber nichts bekannt.,https://www.tagesschau.de/ausland/europa/ukraine-gespraeche-116.html
Tagesschau Gesundheit,2025-12-21 20:35:36+00:00,Other,Frankreich will Europas größtes Kriegsschiff bauen,Mehr als 300 Meter lang mit Platz für 2.000 Soldaten und 30 Kampfjets: Frankreich will mit ‍dem Bau eines riesigen Flugzeugträgers seine Stellung als Militärmacht stärken. Kritik gibt es an den Milliardenkosten.,https://www.tagesschau.de/ausland/europa/frankreich-kriegsschiff-100.html
Tagesschau Gesundheit,2025-12-21 17:32:50+00:00,Other,Israel billigt neue Siedlungen im Westjordanland,Das israelische Sicherheitskabinett hat den Bau von 19 neuen Siedlungen im besetzten Westjordanland genehmigt. Die Maßnahme soll laut Finanzminister Smotrich die Gründung eines Palästinenserstaates blockieren.,https://www.tagesschau.de/wirtschaft/israel-sitzungen-westjordanland-100.html
Tagesschau Gesundheit,2025-12-21 15:31:26+00:00,Other,"Zentralratspräsident Schuster fordert neuen ""Aufstand der Anständigen""","Der Präsident des Zentralrats der Juden, Schuster, hat zu mehr Engagement gegen Antisemitismus aufgerufen. In Anlehnung an eine Äußerung seines Vorgängers Spiegel forderte er einen neuen ""Aufstand der Anständigen"".",https://www.tagesschau.de/inland/gesellschaft/antisemitismus-238.html
Tagesschau Gesundheit,2025-12-21 15:18:29+00:00,Other,Was die Regierung bei der Speicherung von IP-Adressen plant,"Mit der vorsorglichen Speicherung von IP-Adressen soll es Ermittlern erleichtert werden, Kriminalität im Internet aufzuklären. Was genau plant Bundesjustizministerin Hubig? Und welche Kritik gibt es? Ein Überblick.",https://www.tagesschau.de/inland/innenpolitik/ip-adressen-speicherung-102.html
Tagesschau Gesundheit,2025-12-21 14:17:51+00:00,Other,Nach Wahl Kasts: Verändert sich Chiles Gedenken an die Diktatur?,"Vergangene Woche wurde in Chile ein Präsident gewählt, der keinen Hehl aus seiner Bewunderung für Ex-Diktator Pinochet macht. Opferverbände sind verunsichert. Wie wird sich das Gedenken an die Verbrechen verändern? Von Daniel Stender.",https://www.tagesschau.de/ausland/amerika/chile-pinochet-gedenken-kast-100.html
Tagesschau Gesundheit,2025-12-21 13:53:15+00:00,Other,Wofür die Deutschen ihr Geld am liebsten ausgeben,"Während das Weihnachtsgeschäft noch sehr schleppend läuft, knallen in der Tourismusbranche die Korken: Die Deutschen buchen früh und zahlen viel. Von Anke Heinhaus.",https://www.tagesschau.de/wirtschaft/verbraucher/sommerurlaub-statt-weihnachtsgeschenke-100.html
Tagesschau Gesundheit,2025-12-21 12:30:46+00:00,Other,Wie die stille Nacht nicht einsam wird,"Weihnachten feierlich mit der Familie, Silvester ausgelassen mit Freunden feiern - soweit das Klischee. Die Realität sieht jedoch für Millionen Menschen anders aus. Sie sind allein. Doch noch ist Zeit, das zu ändern. Von Sandra Biegger.",https://www.tagesschau.de/inland/gesellschaft/einsamkeit-weihnachten-100.html
Tagesschau Gesundheit,2025-12-21 17:58:13+00:00,Other,Massiver Stromausfall in San Francisco,"Weite Teile von San Francisco sind nach einem Brand in einem Umspannwerk kurz vor Weihnachten in Dunkelheit versunken. Bürgermeister Lurie rief die Bewohner auf, in den Häusern zu bleiben. Zwischenzeitlich waren 130.000 Haushalte betroffen.",https://www.tagesschau.de/ausland/stromausfall-san-francisco-100.html
Tagesschau Gesundheit,2025-12-21 13:35:05+00:00,Other,Australier gedenken der Anschlagsopfer am Bondi Beach,Unter strengen Sicherheitsvorkehrungen haben Tausende Australier der Opfer des Anschlags auf das Chanukka-Fest am Bondi Beach in Sydney gedacht. Premier Albanese will die Geheimdienste im Land überprüfen lassen.,https://www.tagesschau.de/ausland/ozeanien/australien-gedenkfeier-anschlag-chanukka-100.html
Tagesschau Gesundheit,2025-12-21 09:37:41+00:00,Other,Mindestens neun Tote bei Schusswaffenangriff auf Bar in Südafrika,In der Nähe der südafrikanischen Stadt Johannesburg sind mindestens neun Menschen bei einem Schusswaffenangriff auf eine Bar getötet worden. Das Motiv ist bislang unklar. Nach den Tätern wird gefahndet.,https://www.tagesschau.de/ausland/afrika/suedafrika-schusswaffenangriff-tote-100.html
Tagesschau Gesundheit,2025-12-21 12:10:07+00:00,Other,Justizministerium plant Gesetz zur Speicherung von IP-Adressen,"Das Bundesjustizministerium will ein Gesetz auf den Weg bringen, mit dem Internetanbieter IP-Adressen künftig drei Monate lang speichern müssen. Ziel sei eine bessere Bekämpfung von Sexualstraftätern und anderen Kriminellen.",https://www.tagesschau.de/inland/innenpolitik/hubig-speicherung-ip-adressen-100.html
Tagesschau Gesundheit,2025-12-21 08:25:33+00:00,Other,Was hinter dem Ritual des Schenkens steckt,"Schenken wirkt wie eine freundliche Geste, ist aber ein komplexer sozialer Austausch. Warum Geschenke Verpflichtungen schaffen, wie Konsumdruck entstand und was persönliche Gaben ausmachen. Von F. Wittig und R. Kraft.",https://www.tagesschau.de/wissen/gesundheit/psychologie-schenken-glueck-kulturgeschichte-rituale-100.html
Tagesschau Gesundheit,2025-12-21 09:54:58+00:00,Other,"Gespräche in Miami laut Putin-Vertrautem ""konstruktiv""","Neue Gesprächsrunde in Miami zum Ukraine-Krieg: Der russische Unterhändler Dmitrijew bezeichnete die bisherigen Verhandlungen als ""konstruktiv"". Präsident Putin soll bereit sein, mit Frankreichs Präsident Macron zu sprechen.",https://www.tagesschau.de/ausland/europa/ukraine-gespraeche-114.html
Tagesschau Gesundheit,2025-12-21 06:54:54+00:00,Other,Wie der Alltag junger Banker in Frankfurt aussieht,"In Frankfurts Bankenviertel startet eine neue Generation durch: ehrgeizige Berufseinsteiger, die für Spitzenjobs alles geben. Hohe Gehälter und Prestige locken. Doch der Preis ist enorm. Von Christina Sianides.",https://www.tagesschau.de/wirtschaft/finanzen/junge-banker-berufsalltag-100.html
Tagesschau Gesundheit,2025-12-21 06:23:18+00:00,Other,Separatisten erobern große Teile des Südjemens,Im Jemen hat eine separatistische Bewegung die Kontrolle über Aden und weitere Teile im Süden übernommen. Im Stellvertreterkrieg ausländischer Mächte ist damit eine von den Emiraten gestützte Gruppe in die Offensive gegangen. Von A. Beer.,https://www.tagesschau.de/ausland/asien/jemen-machtkampf-102.html
Deutsches Ärzteblatt,,Other,Weltgipfel für traditionelle Medizin: WHO will Evidenz verbessern,"Neu Delhi – Die Weltgesundheitsorganisation (WHO) will traditionelle Medizin mehr in den Fokus rücken. Am vergangenen Freitag endete der zweite Weltgipfel für traditionelle Medizin mit der Delhi-Erklärung. Ziel ist eine gemeinsame Ausrichtung für Länder weltweit zur Integration traditioneller Medizin in etablierte Gesundheitssysteme. Im Rahmen der...<a href=""https://www.aerzteblatt.de/news/weltgipfel-fur-traditionelle-medizin-who-will-evidenz-verbessern-e21e3c7a-98b7-4d4f-89cd-259a1677acb3"">[weiter lesen]</a>",https://www.aerzteblatt.de/news/weltgipfel-fur-traditionelle-medizin-who-will-evidenz-verbessern-e21e3c7a-98b7-4d4f-89cd-259a1677acb3
Deutsches Ärzteblatt,,Depression,Stadtgrün schützt vor psychischen Erkrankungen,"Melbourne – Parks, Wälder und andere Grünflächen haben möglicherweise eine günstige Wirkung auf die Psyche. Einer Studie im BMJ (2025; DOI: 10.1136/bmj-2025-084618) zufolge werden in Orten mit einem hohen Grünanteil weniger Personen wegen schwerer psychischer Erkrankungen im Krankenhaus behandelt. Die Mehrheit der Menschen lebt heute in Städten. Die...<a href=""https://www.aerzteblatt.de/news/stadtgrun-schutzt-vor-psychischen-erkrankungen-bd44bbda-ee0c-40eb-816c-954243133043"">[weiter lesen]</a>",https://www.aerzteblatt.de/news/stadtgrun-schutzt-vor-psychischen-erkrankungen-bd44bbda-ee0c-40eb-816c-954243133043
Deutsches Ärzteblatt,,Other,Viele junge Menschen nutzen generative KI für psychologische Ratschläge,"Arlington/Boston – Etwa 13 % der Jugendlichen und jungen Erwachsenen in den USA – rund 5,4 Millionen Menschen – wenden sich an generative KI-Systeme (Künstliche Intelligenz), wenn sie sich traurig, wütend oder nervös fühlen. Das zeigt eine national repräsentative Querschnittstudie in JAMA Network Open (2025; DOI: 10.1001/jamanetworkopen.2025.42281)....<a href=""https://www.aerzteblatt.de/news/viele-junge-menschen-nutzen-generative-ki-fur-psychologische-ratschlage-5ea8d1b7-8e10-48bb-ac56-0bf39312a622"">[weiter lesen]</a>",https://www.aerzteblatt.de/news/viele-junge-menschen-nutzen-generative-ki-fur-psychologische-ratschlage-5ea8d1b7-8e10-48bb-ac56-0bf39312a622
