source,published,topic,title,summary,link
Spiegel Gesundheit,2025-12-27 17:15:00+00:00,Other,"Fitness: Wie Muskeln uns helfen, gesund und schlank zu bleiben - Podcast mit Ingo Froböse","Trainierte Muskeln lassen uns nicht nur vital aussehen, sie haben auch heilsame Kräfte. Sportwissenschaftler Ingo Froböse erklärt, worauf wir achten sollten. Eine der meistgehörten Podcastfolgen des Jahres.",https://www.spiegel.de/gesundheit/fitness-wie-muskeln-uns-helfen-gesund-und-schlank-zu-bleiben-podcast-mit-ingo-froboese-a-8eab9429-b643-4b70-b65a-aef21ff45059#ref=rss
Spiegel Gesundheit,2025-12-27 07:59:00+00:00,Other,Borreliose: Berlin meldet so hohe Zahlen wie noch nie,"Der feuchte Sommer 2025 war ein Zecken-Turbo, auch die warmen Winter nützen den Tieren. Die Folgen spürt auch der Mensch: In Berlin gab es in diesem Jahr so viele Borreliose-Fälle wie noch nie seit Beginn der Labormeldepflicht.",https://www.spiegel.de/gesundheit/borreliose-berlin-meldet-so-hohe-zahlen-wie-noch-nie-a-98e4b511-f02e-4a8d-8eed-49a9815cd4f6#ref=rss
Spiegel Gesundheit,2025-12-25 17:12:00+00:00,Other,Fettleber: Ich fühlte mich ertappt – Sie sich auch?,Ein Interview zur Fettleber hat unsere Leserinnen und Leser brennend interessiert. Dabei verursacht das kranke Organ lange überhaupt keine Symptome. Warum haben die Aussagen der Expertin trotzdem einen Nerv getroffen?,https://www.spiegel.de/gesundheit/fettleber-ich-fuehlte-mich-ertappt-sie-sich-auch-a-a2700f64-3d86-4123-961b-4c20b31916dd#ref=rss
Spiegel Gesundheit,2025-12-25 13:32:00+00:00,Other,Weihnachten: Für immer Kind? Wie wir an den Feiertagen endlich erwachsen werden,"Klar, es ist das Fest der Liebe. Aber dann reicht ein Satz von Mutter oder Vater und MAN KÖNNTE AUSRASTEN!!!1!!1! Warum wir uns gerade jetzt in kindlichen Gefühlen verheddern.",https://www.spiegel.de/gesundheit/weihnachten-fuer-immer-kind-wie-wir-an-den-feiertagen-endlich-erwachsen-werden-a-80dd25e8-da26-47f7-ade3-7ac1b6209c8d#ref=rss
Spiegel Gesundheit,2025-12-23 09:58:00+00:00,Other,Krebs bei Kindern und Kjells Wunderland in Cloppenburg: Michelle Gerdes-Lampe und Christian Lampe helfen Familien,"Mit neun Jahren starb Kjell Lampe an einem Hirntumor. Seine Eltern haben einen Verein gegründet, um anderen Familien zu helfen. Aus der Überzeugung, es nicht allein zu schaffen.",https://www.spiegel.de/gesundheit/krebs-bei-kindern-und-kjells-wunderland-in-cloppenburg-michelle-gerdes-lampe-und-christian-lampe-helfen-familien-a-5a2c8019-c2c5-439c-afa8-a06cfcf92254#ref=rss
Spiegel Gesundheit,2025-12-18 04:30:00+00:00,Other,Lebensmittelmotten bekämpfen: So werden Sie die Schädlinge wieder los,"Lebensmittelmotten gedeihen in Wohnungen prächtig – und sie sind gefährlicher, als sie aussehen. Wenn Sie die Schädlinge in Ihrer Küche entdecken, müssen Sie schnell handeln.",https://www.spiegel.de/gesundheit/lebensmittelmotten-bekaempfen-so-werden-sie-die-schaedlinge-wieder-los-a-683ed987-7e93-43e6-9cb3-8923d5505736#ref=rss
Spiegel Gesundheit,2025-12-17 13:53:00+00:00,Depression,"Bluthochdruck, Depressionen und Adipositas: Chronische Erkrankungen auf dem Vormarsch","Immer mehr Menschen in Deutschland leiden an chronischen Erkrankungen. Eine Analyse zeigt, welche Bevölkerungsgruppe am häufigsten betroffen ist und welche Ursachen dahinterstecken.",https://www.spiegel.de/gesundheit/chronische-erkrankungen-bluthochdruck-depressionen-und-adipositas-in-deutschland-auf-dem-vormarsch-a-02ad72e2-d3ff-4fb7-9955-53f86cf0f9b5#ref=rss
Spiegel Gesundheit,2025-12-17 10:25:00+00:00,Other,Vitamin D im Winter: Wann das Nahrungsergänzungsmitteln wirklich sinnvoll ist,In der dunklen Jahreszeit erhoffen sich viele Menschen einen Vorteil von der Einnahme des »Sonnenvitamins«. Warum einige Versprechen umstritten sind – und wer davon wirklich profitiert.,https://www.spiegel.de/gesundheit/vitamin-d-im-winter-wann-das-nahrungsergaenzungsmitteln-wirklich-sinnvoll-ist-a-ee42611c-1106-40b9-ad4f-bf93e22da017#ref=rss
Spiegel Gesundheit,2025-12-13 10:39:00+00:00,Other,"Bas Kast über Alkohol: Was wir gewinnen, wenn wir verzichten - Podcast","Ein Bierchen, ein Begrüßungssekt, was ist schon dabei? Doch schon drei Drinks pro Woche gelten als riskant. Bestsellerautor Bas Kast erklärt die Studienlage. Eine der meistgehörten Podcastfolgen des Jahres.",https://www.spiegel.de/gesundheit/bas-kast-ueber-alkohol-was-wir-gewinnen-wenn-wir-verzichten-podcast-a-702a6b30-99cc-49db-9e64-2f628bb3974f#ref=rss
Spiegel Gesundheit,2025-12-13 07:24:00+00:00,Other,Prädiabetes: Blutzuckerwerte sind offenbar wichtiger als Abnehmen,Kurz vor Weihnachten liefert eine neue Studie einen deutlichen Befund: Gesunde Ernährung und Bewegung können die Herzgesundheit dramatisch verbessern. Was das fürs Schlemmen in den kommenden Tagen bedeutet.,https://www.spiegel.de/gesundheit/praediabetes-blutzuckerwerte-sind-offenbar-wichtiger-als-abnehmen-a-14348b88-df9d-49ac-a46d-85fab95985dd#ref=rss
Spiegel Gesundheit,2025-12-11 23:07:00+00:00,Other,ADHS: Zahl der Neudiagnosen in zehn Jahren verdreifacht,Deutlich mehr Erwachsene bekommen die Diagnose Aufmerksamkeitsdefizit-Hyperaktivitätssyndrom. Darunter sind immer mehr junge Frauen. Warum es sich trotzdem nicht um einen Hype handelt und welche Ursachen dahinterstecken.,https://www.spiegel.de/gesundheit/adhs-diagnose-in-zehn-jahren-dreimal-so-viele-neudiagnosen-bei-erwachsenen-in-deutschland-a-34acc7c6-4ea8-480e-86e7-9837112f2523#ref=rss
Spiegel Gesundheit,2025-12-11 12:36:00+00:00,Influenza,Grippe: Die Zahlen steigen früher als in den Vorjahren,Früher als in den vergangenen Jahren meldet das Robert Koch-Institut den Start der Influenzawelle in Deutschland. Für eine Impfung ist es aber noch nicht zu spät.,https://www.spiegel.de/gesundheit/grippewelle-die-zahlen-steigen-frueher-als-in-den-vorjahren-a-42b440c3-12d5-42b1-8ea8-3edbdafb3232#ref=rss
Spiegel Gesundheit,2025-12-11 04:30:00+00:00,Other,Omega-3-Kapseln: Was taugen die Nahrungsergänzungsmittel mit Fischöl?,"Fischöl soll gut fürs Herz sein, fürs Hirn und auch für die Sehkraft. In Drogerien werden Omega-3-Präparate in goldfarbenen Kapseln angeboten. Was die Wissenschaft dazu sagt.",https://www.spiegel.de/gesundheit/omega-3-kapseln-was-taugen-die-nahrungsergaenzungsmittel-mit-fischoel-a-73daa051-604b-4818-baab-e80eb4aa2935#ref=rss
Spiegel Gesundheit,2025-12-11 04:30:00+00:00,Influenza,Erkältung und Schnupfen verhindern: Was Ihrer Nase im Winter hilft,"Sie tropft, sie juckt, sie nervt wieder: Warum die Nase auch ohne Schnupfen läuft. Und natürlich die Frage aller Fragen: Hochziehen oder Schnäuzen?",https://www.spiegel.de/gesundheit/erkaeltung-und-schnupfen-verhindern-was-ihrer-nase-im-winter-hilft-a-2cfa193d-be20-4eeb-bcbf-3edc1fb4b19a#ref=rss
Spiegel Gesundheit,2025-12-06 13:05:00+00:00,Other,Alzheimer: »Bei Alzheimer gibt es kein Einmal. Einmal ist der Anfang von immer«,"Die Kanadierin Sandra Demontigny leidet an Alzheimer, mit 46 Jahren. Sie hat erreicht, dass sie jetzt Sterbehilfe beantragen darf – für später, wenn sie es nicht mehr kann.",https://www.spiegel.de/gesundheit/diagnose/alzheimer-patientin-sandra-demontigny-bei-alzheimer-gibt-es-kein-einmal-einmal-ist-der-anfang-von-immer-a-12d09d46-6fc1-4e02-b218-a752d377d7c3#ref=rss
Spiegel Gesundheit,2025-12-05 15:55:00+00:00,Other,Gürtelrose-Vakzin: Ist diese Impfung eine Therapie gegen Demenz?,Könnte eine Gürtelrose-Impfung das Fortschreiten der Krankheit verlangsamen? Eine Studie macht Demenzpatienten Hoffnung.,https://www.spiegel.de/gesundheit/diagnose/guertelrose-vakzin-ist-diese-impfung-eine-therapie-gegen-demenz-a-9c1c2fef-31fa-4d32-a21e-2e4d2c2849f4#ref=rss
Spiegel Gesundheit,2025-12-04 14:03:00+00:00,Other,Intimhygiene: Sollte man Feuchttücher vermeiden und was taugen Waschlotionen? Ärztin gibt Tipps,"Sie haben eine intime Frage zu Ihrem Bereich da unten, trauen sich aber nicht, sie zu stellen? Keine Sorge, das haben wir für Sie übernommen. Alles über Feuchttücher, Intimwaschlotionen und Kotkeime auf T-Shirts.",https://www.spiegel.de/gesundheit/intimhygiene-sollte-man-feuchttuecher-vermeiden-und-was-taugen-waschlotionen-aerztin-gibt-tipps-a-bd2a3e87-f3d4-4353-820f-03232d912726#ref=rss
Tagesschau Gesundheit,2026-01-08 09:38:38+00:00,Other,Start der neuen Tarifrunde bei der Bahn - diesmal ohne Streiks?,"In den Verhandlungen will die Lokomotivführer-Gewerkschaft GDL vor allem mehr Geld erstreiten. Der neue Vorsitzende gibt sich optimistisch, dies auch ohne Streiks zu erreichen. Ein Angebot der Bahn gibt es noch nicht.",https://www.tagesschau.de/wirtschaft/unternehmen/bahn-tarifrunde-verhandlungen-gdl-100.html
Tagesschau Gesundheit,2026-01-08 09:25:52+00:00,Other,"Extremes Winterwetter: Deutschland rüstet sich für Sturmtief ""Elli""","Sturmtief ""Elli"" bringt in den kommenden Tagen Kälte, Schnee und Glatteis: Kommunen und Verkehrsbetriebe bereiten sich auf Probleme vor. Verbände warnen vor der Gefahr besonders für Obdachlose.",https://www.tagesschau.de/inland/extremwetter-winter-sturm-vorbereitung-100.html
Tagesschau Gesundheit,2026-01-08 07:39:36+00:00,Other,Elektroautos in Deutschland fast 50 Prozent teurer als in China,E-Autos sind in Deutschland fast 50 Prozent teurer als in China. Ein Elektromodell eines chinesischen Herstellers ist dort problemlos für umgerechnet 15.000 Euro zu haben. Was sind die Gründe? Von Till Bücker.,https://www.tagesschau.de/wirtschaft/verbraucher/elektroautos-preise-100.html
Tagesschau Gesundheit,2026-01-08 06:55:28+00:00,Other,Nach Trumps Drohungen gegen Kolumbien: Viele Demos und ein Telefonat,"Erst Venezuela, dann Kuba, Mexiko und Kolumbien: Trump hat offen weiteren lateinamerikanischen Staaten gedroht. Kolumbiens Präsident Petro rief zu landesweiten Demos auf. Doch nun scheint sich die Lage etwas zu entspannen. Von Jenny Barke.",https://www.tagesschau.de/ausland/amerika/kolumbien-venezuela-trump-100.html
Tagesschau Gesundheit,2026-01-08 06:51:50+00:00,Other,Marktbericht: DAX dürfte heute schwächer starten,"Ist die Rekordstimmung am Aktienmarkt verflogen? An der Wall Street sank der Dow Jones, auch der DAX dürfte heute schwächer starten. Die geopolitische Unsicherheit lässt sich nicht ewig ignorieren.",https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-aktienmarkt-dax-dow-100.html
Tagesschau Gesundheit,2026-01-08 09:54:39+00:00,Other,Tote bei Angriffen auf ukrainische Häfen in der Region Odessa,Bei russischen Angriffen in der Region Odessa sind nach Angaben der Ukraine mindestens zwei Menschen getötet worden. 800.000 Menschen im Süden der Ukraine sind nach Attacken ohne Strom.,https://www.tagesschau.de/ausland/europa/ukraine-tote-angriff-odessa-100.html
Tagesschau Gesundheit,2026-01-08 05:30:27+00:00,Other,Südafrika: Giftpfeile aus der Steinzeit gefunden,"Ein Forscherteam hat in Südafrika herausgefunden, dass Menschen bereits vor 60.000 Jahren bei der Jagd Pflanzengifte eingesetzt haben. Die Steinzeitmenschen müssen über ein erstaunliches chemisches Wissen verfügt haben. Von S. Ueberbach.",https://www.tagesschau.de/wissen/forschung/giftpfeile-steinzeit-suedafrika-102.html
Tagesschau Gesundheit,2026-01-08 03:55:07+00:00,Other,"""Koalition der Willigen"": Was Ukrainer vom Truppen-Versprechen halten","Die ukrainischen Reaktionen auf die Absicht der ""Koalition der Willigen"", nach einem Waffenstillstand Truppen zu schicken, sind positiv. Gerade auch auf die Aussagen von Merz. Doch Zweifel gibt es an der Umsetzung. Von F. Kellermann.",https://www.tagesschau.de/ausland/europa/ukraine-truppen-paris-reaktionen-100.html
Tagesschau Gesundheit,2026-01-08 03:54:53+00:00,Other,Wie Deutschland einen möglichen Ukraine-Frieden sichern will,Auch die Bundeswehr soll laut Kanzler Merz einen möglichen Frieden in der Ukraine mit absichern. Warum nur mit Truppen im NATO-Ausland und nicht in der Ukraine? Und warum plant man das jetzt schon? Von Uli Hauck.,https://www.tagesschau.de/ausland/europa/ukraine-deutsche-truppen-100.html
Tagesschau Gesundheit,2026-01-08 08:21:59+00:00,Other,USA ziehen sich aus 66 internationalen Organisationen zurück,US-Präsident Trump hat aus seiner Verachtung für viele internationale Organisationen nie ein Geheimnis gemacht. Jetzt ziehen sich die USA offiziell aus Dutzenden Einrichtungen zurück. Insbesondere ist der Klimaschutz im Visier.,https://www.tagesschau.de/ausland/amerika/usa-rueckzug-internationale-organisationen-100.html
Tagesschau Gesundheit,2026-01-08 02:01:15+00:00,Other,Trump will Militärausgaben drastisch erhöhen,"Die Zeiten seien ""unruhig und gefährlich"". Deshalb will US-Präsident Trump für 2027 die Verteidigungsausgaben massiv erhöhen - auf 1,5 Billionen Dollar. Die USA geben bereits jetzt weltweit am meisten für ihr Militär aus.",https://www.tagesschau.de/ausland/amerika/trump-militaerausgaben-erhoehung-100.html
Tagesschau Gesundheit,2026-01-08 00:33:46+00:00,Other,USA beschlagnahmen Öltanker: Auch ein Zeichen an Putin?,"Der Öltanker ""Marinera"" ist mindestens das vierte Schiff, welches von den USA verfolgt und beschlagnahmt wurde. Auch die ""Marinera"" soll zur venezolanischen Schattenflotte gehören. Sie fährt unter russischer Flagge. Von Carsten Kühntopp.",https://www.tagesschau.de/ausland/amerika/usa-oeltanker-102.html
Tagesschau Gesundheit,2026-01-08 06:27:10+00:00,Other,"Tennisspiel während Stromausfalls: AfD, BSW und FDP fordern Wegners Rücktritt","Die Menschen im Südwesten Berlins haben wieder Strom. Doch die Kritik am Krisenmanagement des Regierenden Bürgermeisters Wegner wird lauter - auch aus der eigenen Koalition. Explizite Rücktrittsforderungen kommen von AfD, FDP und BSW.",https://www.tagesschau.de/inland/regional/berlin/stromausfall-berlin-wegner-tennis-kritik-100.html
Tagesschau Gesundheit,2026-01-07 21:10:22+00:00,Other,UN werfen Israel in Bericht Unterdrückung von Palästinensern vor,"Das Menschenrechtsbüro der UN wirft Israel in einem Bericht die Diskriminierung von Palästinensern vor. Menschenrechtskommissar Türk sprach von Ähnlichkeiten zum ""Apartheid-System"". Israel weist entsprechende Vorwürfe zurück.",https://www.tagesschau.de/ausland/europa/un-israel-apartheid-100.html
Tagesschau Gesundheit,2026-01-07 20:56:29+00:00,Other,Grönland-Diskussion: Rubio will mit Dänemark reden,Die US-Äußerungen über Grönland lösen in Europa große Sorge aus. Nun sucht Außenminister Rubio den direkten Kontakt zu Dänemark. Kommende Woche soll es Gespräche geben. Unterdessen gibt Trump ein Bekenntnis zur NATO ab.,https://www.tagesschau.de/ausland/amerika/rubio-usa-groenland-daenemark-100.html
Tagesschau Gesundheit,2026-01-07 19:11:32+00:00,Other,Kommentar: Dreiste Drohung Trumps gegen einen NATO-Partner,"Der US-Präsident erhebt Anspruch auf Grönland, auch der Einsatz des Militärs sei eine Option. Dass Europa hinter Grönland steht, schert Trump wenig. Der Streit zeigt: Die Europäer können sich nicht mehr auf die USA verlassen, meint Jana Sinram.",https://www.tagesschau.de/kommentar/groenland-usa-trump-100.html
Tagesschau Gesundheit,2026-01-07 20:41:04+00:00,Other,Tote und Verletzte bei neuen Protesten im Iran,"Im Iran ist es erneut zu gewaltsamen Zusammenstößen zwischen Demonstranten und der Polizei gekommen. Medienberichten zufolge starben in der Stadt Lordegan zwei Menschen, 30 seien verletzt worden.",https://www.tagesschau.de/ausland/asien/iran-proteste-tote-106.html
Tagesschau Gesundheit,2026-01-07 17:14:03+00:00,Other,Marktbericht: Die runde Marke ist gefallen,Der DAX hat seine sechswöchige Kursrally mit der Eroberung der runden Marke von 25.000 Punkten gekrönt. Die Strahlkraft dieses neuen Rekordstands lockte weitere Anleger an.,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-boerse-106.html
Tagesschau Gesundheit,2026-01-07 17:11:31+00:00,Other,Südsee-Paradies Niue: Deutschland erkennt Insel als Staat an,"Sie ist so groß wie Bielefeld, hat aber viel weniger Einwohner: Gerade mal rund 1.500 Menschen leben auf der Südseeinsel Niue. Deutschland hat Niue nun als eigenen Staat anerkannt - und will damit ein Zeichen setzen.",https://www.tagesschau.de/ausland/ozeanien/anerkennung-suedsee-insel-niue-100.html
Tagesschau Gesundheit,2026-01-07 16:31:11+00:00,Other,Nach tagelangem Ausfall: Alle Berliner Haushalte haben wieder Strom,"Menschen im Südwesten Berlins können aufatmen: Nach einem tagelangen Blackout infolge eines Anschlags fließt der Strom wieder in allen Haushalten. Notanlaufstellen bleiben dennoch geöffnet, Schulen weiterhin geschlossen.",https://www.tagesschau.de/inland/regional/berlin/berlin-alle-haushalte-wieder-strom-100.html
Tagesschau Gesundheit,2026-01-07 16:25:53+00:00,Other,Warum Wohnungen in Deutschland kleiner werden,Die durchschnittliche Größe einer Wohnung in Deutschland wird einer Studie zufolge in den kommenden Jahren sinken - erstmals seit Jahrzehnten. Das liegt nicht nur an hohen Immobilienpreisen. Von Paula Protzen.,https://www.tagesschau.de/wirtschaft/wohnung-flaeche-entwicklung-100.html
Tagesschau Gesundheit,2026-01-07 16:21:39+00:00,Other,ARD-Programm: Die Nachrichten auf tagesschau24,"Aktuelle Meldungen, vertiefende Analysen und Interviews: Verfolgen Sie das Programm des ARD-Nachrichtenkanals tagesschau24 hier live.",https://www.tagesschau.de/multimedia/livestreams/livestream-ts24-104.html
Tagesschau Gesundheit,2026-01-07 16:51:26+00:00,Other,Wo es in den kommenden Tagen besonders turbulent wird,"Viel Neuschnee, Schneeverwehungen und Glatteis: Ein Sturmtief steuert auf Deutschland zu - Meteorologen erwarten einen ""Wetterkrimi"". Welche Region ist wann besonders betroffen? Von Ingo Bertram.",https://www.tagesschau.de/wissen/klima/erwartungen-sturmtief-elli-100.html
Tagesschau Gesundheit,2026-01-07 16:14:40+00:00,Other,Gefangennahme Maduros: Bundesregierung kritisiert US-Aktion in Venezuela,Zur Militäraktion der USA in Venezuela hat sich die Bundesregierung mit einer Kommentierung bislang weitgehend zurückgehalten. Nun äußerte sie erstmals vorsichtige Kritik.,https://www.tagesschau.de/inland/usa-maduro-kritik-bundesregierung-100.html
Tagesschau Gesundheit,2026-01-07 15:49:05+00:00,Other,Syrien: Regierungstruppen greifen kurdische Viertel in Aleppo an,Immer wieder kommt es im Nordosten Syriens zu Kämpfen zwischen Regierungstruppen und kurdischen Einheiten. Nun droht die Lage zu eskalieren: Das Militär greift kurdische Viertel in Aleppo an. Viele Einwohner müssen fliehen.,https://www.tagesschau.de/ausland/asien/syrien-aleppo-kurden-100.html
Tagesschau Gesundheit,2026-01-07 14:16:00+00:00,Other,Geplanter Jobabbau: RTL News streicht 230 Stellen,RTL Deutschland streicht im Zuge des geplanten Jobabbaus etwa 230 Stellen bei RTL News und baut die Sparte um. Das teilte der Sender mit. Der Schritt sei Teil eines bereits angekündigten Abbaus von insgesamt 600 Stellen bei RTL Deutschland.,https://www.tagesschau.de/inland/regional/nordrheinwestfalen/rtl-news-jobabbau-100.html
Tagesschau Gesundheit,2026-01-07 15:17:04+00:00,Other,Warum es in der AfD Sachsen-Anhalt rumort,"Die AfD will 2026 in Sachsen-Anhalt den Ministerpräsidenten stellen. Da passt es gar nicht, dass sich ein Streit im Landesverband nun zuspitzt. Der Bundestagsabgeordnete Schmidt soll aus der Partei geworfen werden. Von T. Lehning und K. Pfeffer.",https://www.tagesschau.de/inland/innenpolitik/afd-sachsen-anhalt-schmidt-100.html
Tagesschau Gesundheit,2026-01-07 14:47:17+00:00,Other,Prozessbeginn gegen bayerischen AfD-Abgeordneten Halemba,Vor dem Amtsgericht Würzburg hat der Strafprozess gegen den AfD-Landtagsabgeordneten Halemba begonnen. Die Staatsanwaltschaft wirft ihm unter anderem Volksverhetzung und Geldwäsche vor. Halemba äußerte sich im Gerichtssaal nicht - wohl aber davor.,https://www.tagesschau.de/inland/regional/bayern/halemba-afd-prozessbeginn-100.html
Tagesschau Gesundheit,2026-01-07 14:09:52+00:00,Other,Nord- und Ostsee immer wärmer - höchster und zweithöchster Messwert,"Rekordwerte an deutschen Küsten: Die Nordsee war 2025 so warm wie nie, die Ostsee war nur 2020 noch wärmer. Das Bundesamt für Seeschifffahrt und Hydrographie warnt in Folge der Erderwärmung vor dem steigenden Meeresspiegel.",https://www.tagesschau.de/wissen/klima/nordsee-ostsee-waermerekord-100.html
Tagesschau Gesundheit,2026-01-07 14:07:16+00:00,Other,Schnee und Eis sorgen für Verkehrschaos in Europa,"Das Winterwetter hat große Teile Europas fest im Griff. In den Niederlanden wurden zahlreiche Flüge gestrichen, in Paris musste der Busverkehr vorübergehend eingestellt werden. Deutschland steht bald noch mehr Schnee bevor.",https://www.tagesschau.de/ausland/europa/schneechaos-europa-100.html
Tagesschau Gesundheit,2026-01-07 13:53:20+00:00,Other,Wie gerecht ist die neue erhöhte Pendlerpauschale?,"Pendler können für den Arbeitsweg nun schon ab dem ersten Kilometer 38 Cent bei der Steuer geltend machen. Viele freut das, aber es gibt auch deutliche Kritik. Wie gerecht ist die neue Pendlerpauschale? Von Lucretia Gather.",https://www.tagesschau.de/wirtschaft/verbraucher/pendlerpauschale-arbeitsweg-100.html
Tagesschau Gesundheit,2026-01-07 13:21:29+00:00,Other,DAX auf Rekordhoch: Siemens weitet Kooperation mit Nvidia aus,Beim aktuellen Rekordlauf des DAX spielt Siemens eine herausragende Rolle. Das Indexschwergewicht hat ebenfalls neue Höchststände erreicht. Siemens und Nvidia weiten ihre Kooperation aus.,https://www.tagesschau.de/wirtschaft/finanzen/siemens-nvidia-dax-100.html
Tagesschau Gesundheit,2026-01-08 10:03:00+00:00,Other,Nordrhein-Westfalen: Flügel eines Windrades droht abzustürzen,"Am Tagebau Garzweiler in Nordrhein-Westfalen ist ein Flügel eines Windrads abgeknickt und droht abzustürzen. Die A44 war deshalb teilweise gesperrt. Wie es zu dem Schaden kam, ist noch unklar.",https://www.tagesschau.de/inland/gesellschaft/windradfluegel-nordrhein-westfalen-100.html
Tagesschau Gesundheit,2026-01-07 12:08:28+00:00,Other,Was bedeutet der Koalitionsbruch in Brandenburg für das BSW?,Kaum eine Partei hat es so schnell von der Gründung bis in die Landesregierungen geschafft wie das BSW. Nach einem guten Jahr ist damit in Brandenburg Schluss. Was das für das BSW bedeutet. Von Uwe Jahn.,https://www.tagesschau.de/inland/innenpolitik/bsw-brandenburg-folgen-100.html
Tagesschau Gesundheit,2026-01-07 11:56:07+00:00,Other,Bayer verklagt Corona-Impfstoffhersteller,"Der Pharmakonzern Bayer hat die Corona-Impfstoffhersteller Pfizer, BioNTech und Moderna verklagt. Der Vorwurf: Sie hätten mit ihren mRNA-Vakzinen Patente verletzt.",https://www.tagesschau.de/wirtschaft/unternehmen/bayer-klagen-biontech-pfizer-patente-100.html
Tagesschau Gesundheit,2026-01-07 11:24:26+00:00,Other,Deutscher Einzelhandel hat Umsatz 2025 überraschend gesteigert,Das Statistische Bundesamt vermeldet ein unerwartet starkes Umsatz-Wachstum des deutschen Einzelhandels im vergangenen Jahr. Grund ist aber auch ein Sondereffekt. Die Verbraucherstimmung hat sich zum Jahresbeginn verschlechtert.,https://www.tagesschau.de/wirtschaft/konjunktur/einzelhandel-jahresbilanz-2025-100.html
Tagesschau Gesundheit,2026-01-07 10:50:16+00:00,Other,Zahl der Arbeitslosen im Dezember gestiegen,"Die Arbeitslosigkeit ist zum Jahresende gestiegen: Die Zahl der Arbeitslosen erhöhte sich laut der Bundesagentur für Arbeit im Dezember um 23.000 auf 2,908 Millionen. Dem Arbeitsmarkt fehle weiter der wirtschaftliche Rückenwind.",https://www.tagesschau.de/wirtschaft/arbeitsmarkt-arbeitslosenzahlen-108.html
Tagesschau Gesundheit,2026-01-07 10:37:00+00:00,Other,Venezuela: Große Verunsicherung nach der Entmachtung Maduros,"Maduro sitzt in Haft, Vizepräsidentin Rodríguez hat die Regierung in Venezuela übernommen. Doch die vermeintliche Normalität auf den Straßen von Caracas täuscht: Die Menschen sind tief verunsichert. Von Anne Demmer.",https://www.tagesschau.de/ausland/amerika/venezuela-verunsicherung-menschen-100.html
Tagesschau Gesundheit,2026-01-07 13:56:48+00:00,Other,Stromversorgung in Berlin laut Betreiber wieder angelaufen,Nach dem Stromausfall im Berliner Südwesten ist die Energieversorgung wieder angelaufen. Laut Netzbetreiber sollen alle Haushalte schrittweise wieder Strom bekommen. Es war der längste Stromausfall der Berliner Nachkriegsgeschichte.,https://www.tagesschau.de/inland/berlin-stromversorgung-100.html
Tagesschau Gesundheit,2026-01-07 10:08:47+00:00,Other,Schwarz-rote Wirtschaftspolitik: Wann geht es wieder aufwärts?,"Die Lage der Wirtschaft sei teils ""sehr kritisch"", räumt Kanzler Merz ein. Entscheidungen der Regierung hätten die Wettbewerbsfähigkeit ""noch nicht hinreichend verbessert"". Kommt jetzt die Wende? Von Hans-Joachim Vieweger.",https://www.tagesschau.de/wirtschaft/konjunktur/bundesregierung-wirtschaft-merz-100.html
Deutsches Ärzteblatt,,Policy and system,Reformbaustellen im Gesundheitswesen: BÄK-Chef Reinhardt sieht 2026 als „Schlüsseljahr“,"Berlin – Das gerade begonnene Jahr 2026 stellt ein gesundheitspolitisches „Schlüsseljahr“ für die Bewältigung der vielen Herausforderungen im Gesundheitswesen dar. Dies betonte heute Klaus Reinhardt, Präsident der Bundesärztekammer (BÄK). Reformbaustellen wie die Finanzierung, die Koordination sowie die Steuerung medizinischer Leistungen und auch die...<a href=""https://www.aerzteblatt.de/news/reformbaustellen-im-gesundheitswesen-bak-chef-reinhardt-sieht-2026-als-schlusseljahr-2a6ec14e-fe3c-488e-b15b-bf377f341f3c"">[weiter lesen]</a>",https://www.aerzteblatt.de/news/reformbaustellen-im-gesundheitswesen-bak-chef-reinhardt-sieht-2026-als-schlusseljahr-2a6ec14e-fe3c-488e-b15b-bf377f341f3c
Deutsches Ärzteblatt,,Other,Optimale Sauerstoffkonzentration für extrem Frühgeborene weiter unklar,"Camperdown – Eine internationale randomisierte Studie zeigt, dass es bei extrem Frühgeborenen keinen Einfluss auf das Risiko für Tod oder Hirnschädigung hat, ob die initiale Atemunterstützung mit einer Sauerstoffkonzentration von 30 % oder 60 % erfolgt ( JAMA 2025; DOI: 10.1001/jama.2025.23327). „Welche Sauerstoffkonzentration extrem Frühgeborene...<a href=""https://www.aerzteblatt.de/news/optimale-sauerstoffkonzentration-fur-extrem-fruhgeborene-weiter-unklar-3950763a-0e12-470d-902d-431629b086b0"">[weiter lesen]</a>",https://www.aerzteblatt.de/news/optimale-sauerstoffkonzentration-fur-extrem-fruhgeborene-weiter-unklar-3950763a-0e12-470d-902d-431629b086b0
