source,published,topic,title,summary,link
Spiegel Gesundheit,2025-11-12 21:04:00+00:00,Other,Berlin: Hendrik Streeck hinterfragt teure Medikamente für alte Menschen,"CDU-Gesundheitspolitiker Hendrik Streeck findet, die Bevölkerung gehe »verschwenderisch« mit dem Gesundheitssystem um. Sparmöglichkeiten sieht er bei teuren Medikamenten für besonders Alte oder Kranke und meint auch seinen verstorbenen Vater.",https://www.spiegel.de/gesundheit/berlin-hendrik-streeck-hinterfragt-teure-medikamente-fuer-alte-menschen-a-33df1e67-f1b6-4475-a72e-9c267b305f4c#ref=rss
Spiegel Gesundheit,2025-11-12 16:25:00+00:00,Other,Ukraine-Krieg: Gasbrand bei Soldaten – eine gefährliche Krankheit aus der Vergangenheit,"Verwundete Ukrainer können wegen der Gefahr durch russische Drohnen kaum von der Front evakuiert werden. Nun breitet sich Berichten zufolge eine Krankheit unter den Soldaten aus, die heutige Ärzte nur aus alten Büchern kennen.",https://www.spiegel.de/gesundheit/diagnose/ukraine-krieg-gasbrand-bei-soldaten-eine-gefaehrliche-krankheit-aus-der-vergangenheit-a-939dad26-e744-4257-b542-eff2c8d8f6d5#ref=rss
Spiegel Gesundheit,2025-11-11 10:24:00+00:00,Other,Masern: Kanada ist erstmals seit fast 30 Jahren nicht mehr masernfrei - landesweiter Ausbruch,Als weltweit erste Region rotteten Nord- und Südamerika einst die Masern aus. Doch schon länger ist die lebensgefährliche Infektionskrankheit zurück. Die WHO reagiert nun und entzieht Kanada seinen Status.,https://www.spiegel.de/gesundheit/masern-kanada-ist-erstmals-seit-fast-30-jahren-nicht-mehr-masernfrei-landesweiter-ausbruch-a-eedf3255-a3f7-4c2a-bab9-786fd013bb60#ref=rss
Spiegel Gesundheit,2025-11-11 04:46:00+00:00,Other,Bakterien und Viren: Mit Straßenkleidung im Bett? Kein Problem!,"Manche würden sich nie in ihrer U-Bahn-Hose aufs Laken setzen, andere finden das Handy auf dem Kopfkissen ekliger. Ein Mikrobiologe erklärt, warum wir uns im Schlafzimmer um die falschen Dinge sorgen.",https://www.spiegel.de/gesundheit/bakterien-und-viren-mit-strassenkleidung-im-bett-kein-problem-a-b2fe145b-25fb-4c9a-9931-c55057582388#ref=rss
Spiegel Gesundheit,2025-11-09 01:57:00+00:00,Other,Herzinfarkt: Neues Medikament soll Risiko um 36 Prozent senken,"Frische Erkenntnisse zu Cholesterinsenkern zeigen, dass sich die Behandlung von Herzpatienten bald grundlegend ändern könnte. Eine groß angelegte Studie sieht bei mindestens zwei Pharmakonzernen vielversprechende Medikamente.",https://www.spiegel.de/gesundheit/neues-cholesterinmedikament-senkt-risiko-fuer-herzinfarkt-um-36-prozent-a-b21f201b-6dce-4c74-b3ea-3db184c8eeb7#ref=rss
Spiegel Gesundheit,2025-11-08 08:32:00+00:00,Other,Wie gesunde Ernährung und guter Schlaf einander bedingen – Podcast mit Ingo Fietze,"Späte Mahlzeiten stören die Nachtruhe, Schlafmangel macht heißhungrig auf Süßes: Schlafmediziner Ingo Fietze erklärt, wie wir guten Schlaf fördern und welche Ernährungsfehler wir vermeiden sollten.",https://www.spiegel.de/gesundheit/wie-gesunde-ernaehrung-und-guter-schlaf-einander-bedingen-podcast-mit-ingo-fietze-a-ba01e7f7-3f66-4101-a1b5-4a564467f7cd#ref=rss
Spiegel Gesundheit,2025-11-06 04:30:00+00:00,Other,Longevity: Wie sich ein Arzt 25 Lebensjahre zurückholen will,"Der Gesundheitstest war ein Schock für Felix Bertram: Sein biologisches Alter entspricht dem eines alten Mannes. Also beschloss der Mediziner, sein Leben radikal zu ändern.",https://www.spiegel.de/gesundheit/verjuengung-wie-sich-ein-arzt-25-lebensjahre-zurueckholen-will-a-ffc5e0f1-97fe-4cea-a51a-7eb95bf0dd50#ref=rss
Spiegel Gesundheit,2025-11-05 15:20:00+00:00,Other,Künstliche Befruchtung: Tausende Dollar für einen Sohn mit blauen Augen,"Augenfarbe, Körpergröße, IQ: Ein US-Unternehmen bietet Behandlungen an, mit denen Eltern die Eigenschaften ihrer Kinder auswählen können sollen. Hinter dem Projekt steckt ein rechter Vordenker.",https://www.spiegel.de/gesundheit/kuenstliche-befruchtung-tausende-dollar-fuer-einen-sohn-mit-blauen-augen-a-756556e7-0d6e-45e1-bceb-3414d8b3b921#ref=rss
Spiegel Gesundheit,2025-11-03 16:00:00+00:00,Other,Alzheimer und Spazieren: Körperliche Aktivität kann Erkrankung verlangsamen,"Spaziergänge haben das Potenzial, das Gehirn bei frühen Alzheimer-Erkrankungen zu schützen, zeigt eine neue Studie. Schon 3000 Schritte pro Tag könnten helfen.",https://www.spiegel.de/gesundheit/diagnose/alzheimer-und-spazieren-koerperliche-aktivitaet-kann-erkrankung-verlangsamen-a-1f15e057-0413-4d06-ad29-7701e9024621#ref=rss
Spiegel Gesundheit,2025-11-03 13:39:00+00:00,Other,Läuse: Wie Sie die Plagegeister entdecken – und wieder loswerden,"Wenn es auf dem Kopf krabbelt, wird es oft hektisch. Hier erfahren Sie, wie Sie Läuse erkennen, was dann zu tun ist – und was Sie getrost lassen können.",https://www.spiegel.de/gesundheit/diagnose/laeuse-wie-sie-die-plagegeister-entdecken-und-wieder-loswerden-a-c9be8edf-8f96-471f-b59c-ea9fcd03c040#ref=rss
Spiegel Gesundheit,2025-11-02 20:11:00+00:00,Covid,Long Covid: ME/CFS-Patientin über die psychischen Belastungen ihrer Krankheit,Ihre ME/CFS-Erkrankung reißt Natascha mit 29 Jahren aus dem Leben. Sie ist pflegebedürftig. Familie und Freundinnen kümmern sich um sie – und kämpfen mit ihr für eine bessere medizinische Versorgung.,https://www.spiegel.de/gesundheit/eine-junge-pflegebeduerftige-me-cfs-patientin-ueber-die-psychischen-belastungen-ihrer-krankheit-a-d9d44436-8d11-4129-8855-67dbc06f976c#ref=rss
Spiegel Gesundheit,2025-11-01 18:05:00+00:00,Other,Gesundheit: Wie komme ich fit und gesund durch die Erkältungssaison?,"Die Krankenstände sind hoch, und im Netz gibt es viele gut gemeinte Tipps: von Nährstoffpräparaten bis hin zu Omas Geheimrezept. Mediziner Sebastian Alsleben erklärt, was davon unserer Gesundheit hilft.",https://www.spiegel.de/gesundheit/gesundheit-wie-komme-ich-fit-und-gesund-durch-die-erkaeltungssaison-a-8c0639c5-a2d6-4578-8386-bfaa215e795b#ref=rss
Spiegel Gesundheit,2025-10-30 13:32:00+00:00,Other,Patientensicherheit: Medizinischer Dienst meldet Tausende Behandlungsfehler,Ärzten passieren Fehler. Und diese Fehler können zu gesundheitlichen Schäden führen – vergangenes Jahr in etwa 2800 Fällen. Experten vermuten eine noch viel höhere Dunkelziffer und sprechen sich für eine Meldepflicht aus.,https://www.spiegel.de/gesundheit/patientensicherheit-medizinischer-dienst-meldet-tausende-behandlungsfehler-a-57eb30ee-b411-454b-bf94-3c25636f34e9#ref=rss
Spiegel Gesundheit,2025-10-30 13:05:00+00:00,Other,Meningokokken-Impfung: Arzt erklärt neue Empfehlung zu gefährlichem Erreger,"Eine Meningokokken-Infektion kann innerhalb von Stunden tödlich verlaufen. Stiko-Mitglied Alexander Dalpke erklärt, wie eine neue Impfempfehlung vor allem ältere Kinder und Jugendliche schützen soll.",https://www.spiegel.de/gesundheit/meningokokken-impfung-arzt-erklaert-neue-empfehlung-zu-gefaehrlichem-erreger-a-b2452a2d-831b-4882-ad0a-0dce3cef33e3#ref=rss
Spiegel Gesundheit,2025-10-30 04:30:00+00:00,Other,Fettleber: »Wollen Sie mit 65 einen Herzinfarkt haben oder mit Ihren Enkeln spielen?«,"Die Leber ist entscheidend dafür, ob man gesund alt wird, sagt der Mediziner Ali Canbay. Hier erklärt er, was das Organ entlastet und was man unbedingt vermeiden sollte.",https://www.spiegel.de/gesundheit/diagnose/fettleber-wollen-sie-mit-65-einen-herzinfarkt-haben-oder-mit-ihren-enkeln-spielen-a-ef45ad12-8542-491c-bb01-28c6e18bd980#ref=rss
Spiegel Gesundheit,2025-10-29 16:14:00+00:00,Other,Zahngesundheit: Illegaler Handel mit Bleaching-Gelen in Großbritannien,"Die BBC hat Händler aufgespürt, die Produkte zur Zahnaufhellung verticken. Manche Präparate überschreiten den gesetzlich festgelegten Bleichmittelwert 120-fach. Verkauft werden sie auf Parkplätzen und vor Haustüren.",https://www.spiegel.de/gesundheit/zahngesundheit-illegaler-handel-mit-bleaching-gelen-in-grossbritannien-a-5ccae9ec-244f-44de-80d1-96568e1788d2#ref=rss
Spiegel Gesundheit,2025-10-29 02:27:00+00:00,Other,England: »Pille danach« ab sofort kostenfrei in Apotheken erhältlich,"Wer in England die sogenannte Pille danach brauchte, musste bisher den Weg über einen Hausarzt oder eine Klinik für sexuelle Gesundheit gehen. Jetzt gibt es das Notfallmedikament kostenfrei in fast 10.000 Apotheken im Land.",https://www.spiegel.de/gesundheit/england-pille-danach-ab-sofort-kostenfrei-in-apotheken-erhaeltlich-a-03905689-40f8-46b5-9661-427ca638a093#ref=rss
Spiegel Gesundheit,2025-10-26 10:58:00+00:00,Other,Gesundheit: Psychose aus dem Nichts: Was löst die Attacken aus?,"Plötzlich erleidet eine Studentin immer wieder Anfälle. Sie zittert am ganzen Körper, kann nicht sprechen und zeigt Symptome einer Psychose. Was löst die Attacken aus?",https://www.spiegel.de/gesundheit/diagnose/gesundheit-psychose-aus-dem-nichts-was-loest-die-attacken-aus-a-1cc6d4bb-c515-4411-a2f2-a90cca7c3240#ref=rss
Spiegel Gesundheit,2025-10-24 15:13:00+00:00,Other,Zu viel Licht im Schlafzimmer begünstigt Herz-Kreislauf-Erkrankungen,Eine neue Studie belegt: Nächtliches Licht im Schlafzimmer schadet der Gesundheit. Allerdings lässt sich das Risiko für Herzinfarkte oder Schlaganfälle mit einfachen Mitteln senken.,https://www.spiegel.de/gesundheit/diagnose/zu-viel-licht-im-schlafzimmer-beguenstigt-herz-kreislauf-erkrankungen-a-157a95e8-ef6a-4359-956a-a012e3beef48#ref=rss
Spiegel Gesundheit,2025-10-24 03:44:00+00:00,Other,"Coaching »Gut schlafen«: So lernen Sie, Ihre Träume zu verstehen","Viele Menschen interessieren sich für ihre Träume, können sie aber nicht einordnen. Doch es lohnt sich, sie besser zu verstehen. Hier erfahren Sie, wie Sie Ihr Kopfkino deuten können.",https://www.spiegel.de/gesundheit/coaching-gut-schlafen-so-lernen-sie-ihre-traeume-zu-verstehen-a-d94efa3e-a643-4da0-b95e-e023ce5b71e9#ref=rss
Tagesschau Gesundheit,2025-11-12 22:23:16+00:00,Other,Regierungsfraktionen einig über neuen Wehrdienst,Wie kann ein neuer Wehrdienst in Deutschland aussehen? Nach langem Streit gibt es laut dem ARD-Hauptstadtstudio eine Einigung zwischen CDU/CSU und SPD. Details sollen am Morgen in einer Pressekonferenz bekannt werden.,https://www.tagesschau.de/inland/innenpolitik/einigung-cdu-csu-spd-wehrdienst-100.html
Tagesschau Gesundheit,2025-11-12 21:13:51+00:00,Other,Marktbericht: Rekordjagd geht weiter,Bisher wird der November seinem Ruf als guter Börsenmonat gerecht: Der Dow Jones konnte mit einem neuen Rekord aufwarten. Auch am deutschen Aktienmarkt setzte sich die Erholung dynamisch fort.,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-boerse-dax-geldanlage-aktien-100.html
Tagesschau Gesundheit,2025-11-12 21:08:53+00:00,Other,"Delfin ""Mimmo"" schwimmt als Dauergast durch Venedig","Delfine schwimmen immer mal wieder durch Venedig - verlassen die italienische Lagunenstadt aber meist schnell wieder. Nicht so ""Mimmo"": Er ist zum Dauergast und Touristenmagneten geworden. ""Mimmo"" lebt dort aber gefährlich. Von Lisa Weiß.",https://www.tagesschau.de/ausland/europa/delfin-venedig-100.html
Tagesschau Gesundheit,2025-11-12 20:48:42+00:00,Policy and system,Frankreichs Parlament beschließt Aussetzen der Rentenreform,Präsident Macron ließ das Rentenalter auf 64 anheben - das galt als sein wichtigstes Reformprojekt. Nun setzt Frankreichs Nationalversammlung diese Rentenreform bis 2028 aus - ein Zugeständnis der Regierung an die Sozialisten.,https://www.tagesschau.de/ausland/europa/frankreich-rentenreform-nationalversammlung-100.html
Tagesschau Gesundheit,2025-11-12 20:46:14+00:00,Other,Weihnachtsmarkt Magdeburg in findet doch statt,Der Magdeburger Weihnachtsmarkt kann doch stattfinden - anders als es Montag geheißen hatten. Allerdings müssen die Sicherheitsmaßnahmen noch verbessert werden. 2024 war der Markt Ziel eines Anschlags mit sechs Toten gewesen.,https://www.tagesschau.de/inland/krisentreffen-magdeburger-weihnachtsmarkt-100.html
Tagesschau Gesundheit,2025-11-12 18:48:04+00:00,Other,Neu veröffentlichte Epstein-Mails belasten Trump,Größtmögliche Distanz zwischen dem Sexualstraftäter Epstein und dem US-Präsidenten: Das will das Weiße Haus. Doch neu veröffentlichte E-Mail-Auszüge scheinen Trump zu belasten. Und nun rückt auch die Freigabe weiterer Akten näher.,https://www.tagesschau.de/ausland/amerika/epstein-akten-trump-100.html
Tagesschau Gesundheit,2025-11-12 17:38:22+00:00,Other,Angebot für Afghanen: Viele wollen wohl an Aufnahmezusage festhalten,"Bis zu 1,5 Millionen Euro stellt die Bundesregierung bereit, damit Afghanen mit Aufnahmezusage nicht nach Deutschland kommen. Am Montag läuft die Frist ab. Aber viele wollen das Angebot offenbar ablehnen. Von Peter Hornung.",https://www.tagesschau.de/inland/innenpolitik/afghanen-aufnahme-zusage-geld-100.html
Tagesschau Gesundheit,2025-11-12 17:33:27+00:00,Other,Polens Präsident verweigert Ernennung von 46 Richtern,"In Polen muss das Rechtssystem wieder unabhängig werden, um EU-Maßgaben zu erfüllen. Entsprechenden Bestrebungen der Regierung stellt sich aber der rechtsnationale Präsident Nawrocki entgegen. Er verweigerte die Ernennung von 46 Richtern.",https://www.tagesschau.de/ausland/europa/polen-richter-112.html
Tagesschau Gesundheit,2025-11-12 17:24:25+00:00,Other,Korruptionsvorwürfe: Zwei ukrainische Minister zurückgetreten,Die Schmiergeldaffäre in der Ukraine hat Konsequenzen: Sowohl Justizminister Haluschtschenko als auch Energieministerin Hryntschuk sind der Rücktrittsaufforderung von Präsident Selenskyj gefolgt. Doch es gibt noch weitere Verdächtige.,https://www.tagesschau.de/ausland/europa/ukraine-korruptionsvorwuerfe-ruecktritt-100.html
Tagesschau Gesundheit,2025-11-12 17:11:50+00:00,Other,Frühstart-Rente vorerst nur für Sechsjährige,"Zehn Euro pro Monat in ein individuelles, privates Aktiendepot: Laut Koalitionsvertrag sollen ab 2026 alle Sechs- bis 18-Jährigen die Frühstart-Rente bekommen. Begonnen werden soll aber erst mal nur mit dem jüngsten Jahrgang. Von Jan-Peter Bartels.",https://www.tagesschau.de/inland/innenpolitik/fruehstart-rente-eckpunkte-100.html
Tagesschau Gesundheit,2025-11-12 16:47:24+00:00,Other,US-Flugzeugträger in der Karibik: Was plant Trump?,Die USA haben ihre Präsenz in der Karibik-Region massiv erhöht. Angeblich geht es um den Kampf gegen die Drogenkartelle Venezuelas. Plant US-Präsident Trump eine Invasion - und mit welchem Interesse?,https://www.tagesschau.de/ausland/amerika/venezuela-usa-karibik-100.html
Tagesschau Gesundheit,2025-11-12 16:44:48+00:00,Other,Mindestens 37 Tote bei Busunglück in Peru,Auf einer Fernstraße in Peru ist ein Bus mit einem Lieferfahrzeug zusammengestoßen und in eine tiefe Schlucht gestürzt. Dabei kamen mindestens 37 Menschen ums Leben. Unglücke dieser Art gibt es in dem Land immer wieder.,https://www.tagesschau.de/ausland/amerika/busunglueck-peru-104.html
Tagesschau Gesundheit,2025-11-12 16:38:39+00:00,Other,Weiteres mutmaßliches Mitglied der Hamas in Deutschland festgenommen,Anfang Oktober hatte der Generalbundesanwalt in Berlin drei mutmaßliche Hamas-Mitglieder festnehmen lassen. Sie sollen Anschläge geplant haben. Nun wurde ein weiterer Verdächtiger bei seiner Einreise aus Tschechien gefasst.,https://www.tagesschau.de/inland/hamas-mitglied-bundesanwaltschaft-100.html
Tagesschau Gesundheit,2025-11-12 15:59:59+00:00,Other,"Wehrdienst-Debatte: Steinmeier fordert ""Pflichtzeit für alle""","Beim feierlichen Gelöbnis am 70. Jahrestag der Bundeswehr hat sich Steinmeier für ein gerechtes Verfahren beim Wehrdienst ausgesprochen. Das wäre aus Sicht des Bundespräsidenten eine ""Pflichtzeit für alle"" - im Militär oder im sozialen Bereich.",https://www.tagesschau.de/inland/innenpolitik/steinmeier-pistorius-wehrdienst-100.html
Tagesschau Gesundheit,2025-11-12 21:28:25+00:00,Other,Algerien begnadigt Schrifsteller Sansal - nach Gesuch Steinmeiers,Ein Jahr lang war der französisch-algerische Schriftsteller Sansal in algerischer Haft - trotz Appellen und Widerspruch aus Frankreich. Nun kommt die Regierung in Algier einem offiziellen Gnadengesuch aus Deutschland nach.,https://www.tagesschau.de/ausland/afrika/algerien-begnadigung-schriftsteller-100.html
Tagesschau Gesundheit,2025-11-12 15:34:06+00:00,Other,NS-Zeit und SED-Diktatur im Fokus von neuem Gedenkstättenkonzept,"Weniger Zeitzeugen, marode Gedenkstätten: Um darauf zu reagieren, hat die Bundesregierung ein neues Konzept für die Erinnerung an NS-Verbrechen und die SED-Diktatur verabschiedet. Der deutsche Kolonialismus ist nicht Teil davon.",https://www.tagesschau.de/inland/gedenkstaetten-weimer-erinnerung-100.html
Tagesschau Gesundheit,2025-11-12 15:17:55+00:00,Other,Die SPD-BSW-Regierung in Brandenburg ist im Krisenmodus,Über einen Streit zu den Medienstaatsverträgen zerbröselt das Brandenburger Regierungsbündnis. Nach dem Parteiaustritt von vier BSW-Abgeordneten ist jetzt die Frage: Kann die Koalition aus SPD und BSW weiterregieren? Von Jacqueline Piwon.,https://www.tagesschau.de/inland/innenpolitik/brandenburg-spd-bsw-krise-100.html
Tagesschau Gesundheit,2025-11-12 14:54:58+00:00,Other,"Bürgermeister-Rücktritt wegen Anfeindungen laut Städtetag ""Alarmsignal""","Der überraschende Rücktritt des Dingolfinger Bürgermeisters Grassinger wegen persönlicher Anfeindungen schlägt hohe Wellen. Die zunehmenden Angriffe gegen Mandatsträger seien alarmierend, warnt der Bayerische Städtetag.",https://www.tagesschau.de/inland/regional/bayern/buergermeister-rueckzug-dingolfing-staedtetag-100.html
Tagesschau Gesundheit,2025-11-12 14:16:05+00:00,Other,Spannungen mit den USA: Venezuela beginnt Großmanöver,"Das Säbelrasseln zwischen den USA und Venezuela wird lauter: Während mit der ""USS Gerald R. Ford"" der größte Flugzeugträger der Welt Stellung bezogen hat, zieht Caracas 200.000 Soldaten zu einer Militärübung zusammen.",https://www.tagesschau.de/ausland/amerika/venezuela-usa-manoever-100.html
Tagesschau Gesundheit,2025-11-12 14:04:47+00:00,Other,UNICEF-Bericht: Kinderarmut in Deutschland immer noch auf hohem Niveau,"Keine warme Mahlzeit, fehlende Kleidung: Bei mehr als einer Million Kinder in Deutschland werden Grundbedürfnisse nicht erfüllt. Das Kinderhilfswerk UNICEF warnt in einem Bericht vor den Folgen für ihre Entwicklung.",https://www.tagesschau.de/inland/gesellschaft/kinderarmut-deutschland-unicef-100.html
Tagesschau Gesundheit,2025-11-12 14:03:02+00:00,Other,Polarlichter über Deutschland: Erneutes Himmelsspektakel möglich,"Rötlich, pink oder teils grün: In Teilen Deutschlands waren Polarlichter zu sehen. Wer das Himmelspektakel verpasst hat, kann aber hoffen: Laut Experten stehen die Chancen dafür gut - allerdings eher in Richtung Norden.",https://www.tagesschau.de/wissen/polarlichter-232.html
Tagesschau Gesundheit,2025-11-12 13:30:18+00:00,Other,"Wirtschaftsweise: Bundesregierung sollte ""Chancen nicht verspielen""","In den kommenden Jahren macht die Politik Sonderschulden in Höhe von mehreren hundert Milliarden Euro. Doch die Wirkung für das Wachstum dürfte gering ausfallen, fürchtet der Sachverständigenrat Wirtschaft. Von Hans-Joachim Vieweger.",https://www.tagesschau.de/inland/gesellschaft/wirtschaftsweise-herbstgutachten-100.html
Tagesschau Gesundheit,2025-11-12 14:56:02+00:00,Other,Korruptionsvorwürfe: Skandal im Selenskyj-Umfeld erschüttert Ukraine,Im Zentrum eines neuen Korruptionsskandals in der Ukraine steht ein Wegbegleiter von Präsident Selenskyj. Auch Regierungsbeamte geraten in Bedrängnis. Kritiker vermuten weitere Verstrickungen. Von Rebecca Barth.,https://www.tagesschau.de/ausland/europa/korruptionsskandal-ukraine-selenskyj-100.html
Tagesschau Gesundheit,2025-11-12 13:02:22+00:00,Other,Streit mit Brauerei-Riesen: Droht ein Bier-Engpass bei Edeka?,"Beck's, Corona oder Franziskaner: Bei mehreren Biermarken müssen sich Edeka-Kunden auf ein reduziertes Angebot einstellen. Hintergrund sind Preisverhandlungen der Supermarktkette mit einem Braukonzern.",https://www.tagesschau.de/wirtschaft/verbraucher/bier-edeka-supermarkt-inbev-100.html
Tagesschau Gesundheit,2025-11-12 12:51:33+00:00,Other,42 Menschen bei Bootsunglück vor Libyens Küste vermutlich ertrunken,"Erneut ist ein Boot im Mittelmeer gekentert: Nach UN-Angaben werden 42 Menschen vermisst. Sie sind nach dem Unglück vor Libyen vermutlich tot. Nun hat die NGO Ärzte ohne Grenzen angekündigt, ihre Rettungseinsätze wieder aufzunehmen.",https://www.tagesschau.de/ausland/afrika/bootsunglueck-tote-kueste-libyen-100.html
Tagesschau Gesundheit,2025-11-12 12:14:53+00:00,Other,Westjordanland: So viele Siedlerangriffe wie seit Jahren nicht mehr,Im besetzten Westjordanland nehmen die Angriffe radikaler Siedler auf Palästinenser stark zu: Sie erreichten im Oktober laut UN einen Höchststand seit 2006. Die Gewalttäter müssen meist keine Konsequenzen befürchten. Von Julio Segador.,https://www.tagesschau.de/ausland/asien/westjordanland-siedlergewalt-100.html
Tagesschau Gesundheit,2025-11-12 11:49:40+00:00,Policy and system,"Wie von der Leyen versucht, ihren Zwei-Billionen-Haushalt zu retten",Rund zwei Billionen Euro soll der nächste EU-Haushalt umfassen. Doch es gibt Streit wegen Reformen der Budget-Struktur. Regionale Behörden befürchten abgehängt zu werden. Nun lenkt von der Leyen ein - denn die Zeit drängt. Von T. Spickhofen.,https://www.tagesschau.de/ausland/europa/eu-haushalt-178.html
Tagesschau Gesundheit,2025-11-12 11:26:56+00:00,Other,70 Jahre Bundeswehr: Welche Rolle spielt Deutschland in der NATO?,"Der Ruf der Bundeswehr in der NATO hat sich deutlich verbessert. Grund dafür sind unter anderem die hohen Verteidigungsausgaben, die Deutschland leistet. Doch die Partner sehen auch die Defizite. Von Sabrina Fritz.",https://www.tagesschau.de/inland/innenpolitik/rolle-bundeswehr-nato-100.html
Tagesschau Gesundheit,2025-11-12 12:10:25+00:00,Other,Loriot-Nachlass geht ans Frankfurter Caricatura Museum,"""Vicco"" von Bülow, alias Loriot, zieht nach Frankfurt am Main - zumindest sein künstlerischer Nachlass. Das Caricatura Museum für Komische Kunst präsentiert künftig seine Skizzen und auch seine Schallplatten- und Pfeifensammlung. Von K. Wilhelm.",https://www.tagesschau.de/kultur/loriot-nachlass-100.html
Tagesschau Gesundheit,2025-11-12 10:41:04+00:00,Other,Zehn Monate alte Autobahnbrücke in China nach Erdrutsch eingestürzt,"Vor zehn Monaten fertiggestellt, jetzt in Trümmern: Teile einer über 170 Meter hohen Brücke in China sind innerhalb von Augenblicken eingestürzt. Schon vorher wurden Risse entdeckt - und dadurch Opfer verhindert.",https://www.tagesschau.de/ausland/asien/china-autobahnbruecke-einsturz-102.html
Tagesschau Gesundheit,2025-11-12 10:05:05+00:00,Other,Inflation: Reisen und Reparaturen deutlich teurer,"Während die Preise für Energie sinken, ziehen sie für Lebensmittel wie Schokolade und Kaffee deutlich an. Vor allem bei Dienstleistungen wie Bahnfahrten oder Reparaturen verteuert sich der Alltag weiter.",https://www.tagesschau.de/wirtschaft/verbraucher/inflation-verbraucherpreise-alltag-100.html
Tagesschau Gesundheit,2025-11-12 09:38:43+00:00,Other,Pistorius beklagt öffentliches Bild von Bundeswehr als zu negativ,"Ein feierliches Gelöbnis in Berlin bildet den Auftakt zum 70. Jahrestag der Gründung der Bundeswehr. Verteidigungsminister Pistorius hält es für falsch, wie über die Truppe gesprochen wird - das sei in keinem anderen Land so.",https://www.tagesschau.de/inland/innenpolitik/pistorius-bundeswehr-wehrdienst-100.html
Tagesschau Gesundheit,2025-11-12 09:36:09+00:00,Other,Ukrainischer Justizminister wegen Korruptionsverdachts suspendiert,Ein 100-Millionen-Dollar-Korruptionsskandal erschüttert die Ukraine. Mehrere ehemalige Politiker sollen verwickelt sein. Im Fokus der Ermittlungen steht ein langjähriger Wegbegleiter von Präsident Selenskyj.,https://www.tagesschau.de/ausland/europa/justizminister-korruptionsverdacht-ukraine-100.html
Tagesschau Gesundheit,2025-11-12 09:12:59+00:00,Other,20 Tote bei Absturz eines türkischen Militärflugzeugs,In der Grenzregion zwischen Georgien und Aserbaidschan ist eine Transportmaschine des türkischen Militärs abgestürzt. Keiner der 20 Insassen hat das Unglück überlebt.,https://www.tagesschau.de/ausland/europa/tuerkisches-militaerflugzeug-absturz-100.html
Tagesschau Gesundheit,2025-11-12 09:00:11+00:00,Other,Unterbringung von Geflüchteten: Umfrage zeigt weniger Überlastung,"Die Zahl der Geflüchteten ist in den vergangenen Monaten gesunken. Für viele Kommunen bedeutet das eine Entlastung, zeigt eine aktuelle Befragung. Nur noch wenige befinden sich in einem ""Notfallmodus"". Von Martin Rottach.",https://www.tagesschau.de/inland/innenpolitik/studie-kommunen-integration-100.html
Tagesschau Gesundheit,2025-11-12 13:36:00+00:00,Other,Softwarefehler: Kölner Hauptbahnhof muss zweites Mal gesperrt werden,Ab Freitag sperrt die Deutsche Bahn den Kölner Hauptbahnhof für zehn Tage. Nun ist klar: Es wird nicht die einzige Sperrung bleiben. Ein Softwarefehler bringt die Pläne der Bahn durcheinander.,https://www.tagesschau.de/inland/regional/nordrheinwestfalen/koeln-hauptbahnhof-sperrung-softwarefehler-102.html
Tagesschau Gesundheit,2025-11-12 07:34:25+00:00,Other,Ab heute verhandelt der Bundesfinanzhof über die neue Grundsteuer,"Der Bundesfinanzhof befasst sich ab heute mit Klagen gegen die neue Grundsteuer. Es geht um die Regelung unter anderem in NRW, Sachsen und Berlin. Was Immobilienbesitzer dazu wissen sollten. Von Wolfram Schrag.",https://www.tagesschau.de/wirtschaft/grundsteuer-bundesfinanzhof-100.html
Tagesschau Gesundheit,2025-11-12 12:23:14+00:00,Other,Weidel erteilt Russlandreise eines AfD-Abgeordneten eine Absage,"Während die Kritik an den Russland-Kontakten von AfD-Abgeordneten wächst, ringt die Partei um ihre außenpolitische Ausrichtung. Die Fraktionsspitze will Auslandsreisen künftig schärfer kontrollieren. Von J. Kurz und K. Pfeffer.",https://www.tagesschau.de/inland/innenpolitik/afd-russlandreisen-100.html
Tagesschau Gesundheit,2025-11-12 07:19:40+00:00,Other,Frankreich wirft USA Völkerrechtsbruch in der Karibik vor,"Frankreich wirft den USA vor, mit seinen Militäroperationen gegen mutmaßliche Drogenboote in der Karibik gegen das Völkerrecht zu verstoßen. Kolumbien stoppte aus Protest den Geheimdienst-Austausch.",https://www.tagesschau.de/ausland/amerika/vorwuerfe-usa-voelkerrechtsbruch-karibik-100.html
Tagesschau Gesundheit,2025-11-12 07:19:13+00:00,Other,Smartphone-Pflicht: Ryanair schafft gedruckte Bordkarte ab,"Ab heute müssen Ryanair-Kunden ihre Tickets in digitaler Form bereithalten, wenn sie ins Flugzeug einsteigen wollen. Ohne App wird es richtig teuer. Was Passagiere wissen sollten. Von Angela Göpfert.",https://www.tagesschau.de/wirtschaft/verbraucher/ryanair-bordkarte-app-flug-passagiere-100.html
